geneID	LL_1	LL_2	HL_1	HL_2
kfl00180_0130	6.667727	11.940621	1.959363	1.021742
kfl00180_0140	0	0	0	0
kfl00180_0150	10.948211	12.17512	7.634509	9.147635
kfl00180_0160	0	0	0	0
kfl00180_0170	27.474867	29.877529	36.911213	35.987411
kfl00180_0180	15.230085	17.613665	19.838562	23.397039
kfl00180_0190	0	0	0	0
kfl00180_0200	12.994725	20.979689	13.696517	14.932484
kfl00180_0210	18.128597	14.176911	12.930921	13.92046
kfl00180_0220	0	0	0	0
kfl00180_0230	0	0	0	0
kfl00180_0235	0	0	0	0
kfl00180_0240	0	0	0	0
kfl00180_0250	23.907335	25.155199	44.182705	40.824791
kfl00181_0010	0	0	0	0
kfl00181_0020	0	0	0	0
kfl00181_0030	0	0	0	0
kfl00181_0035	0	0	0	0
kfl00181_0040	0	0	0	0
kfl00181_0050	7.719585	11.99122	10.120258	9.797898
kfl00181_0060	23.506891	18.981825	8.657115	10.172611
kfl00181_0070	0	0	0	0
kfl00181_0080	35.681358	33.162334	11.528595	12.082597
kfl00181_0090	7.974911	5.267926	3.729159	1.238756
kfl00181_0100	36.503132	34.470894	30.557064	27.397608
kfl00181_0110	0	0	0	0
kfl00181_0120	8.32827	9.419416	3.604079	7.004572
kfl00181_0130	4.321898	5.088613	2.869992	4.016751
kfl00181_0135	1.813051	1.545558	6.322049	5.759318
kfl00181_0140	5.798283	2.253258	6.160116	7.389381
kfl00181_0150	0	0	0	0
kfl00181_0160	0	0	0	0
kfl00181_0170	1.804611	1.086626	0.948245	1.089553
kfl00181_0180	91.76268	108.009735	82.555748	70.080826
kfl00181_0190	58.658504	46.677868	41.240791	39.487923
kfl00181_0200	126.545486	122.853867	130.725204	168.235474
kfl00181_0210	63.339588	59.435211	26.038956	20.11203
kfl00181_0220	1.798686	2.438199	0.273088	0.272947
kfl00181_0230	0.96876493902439	0.81428806097561	2.93464891337258	3.6909939175778
kfl00181_0240	13.175247	10.734607	15.77201	18.426441
kfl00181_0250	237.295868	221.984589	224.55455	205.35701
kfl00181_0260	12.024411	12.360031	23.460873	23.390924
kfl00181_g15	0	0	0	0
kfl00182_0010	0	0	0	0
kfl00182_0020	0	0	0	0
kfl00182_0030	0	0	0	0
kfl00182_0040	0	0	0	0
kfl00182_0050	0	0	0	0
kfl00182_0060	0	0	0	0
kfl00182_0070	8.301975	11.514083	5.650876	8.81685
kfl00182_0080	0	0	0	0
kfl00182_0090	27.112467	27.597794	21.423512	20.827314
kfl00182_0100	14.918274	13.102384	14.280125	19.952271
kfl00182_0110	0	0	0	0
kfl00182_0120	8.947636	9.097347	3.523776	3.289426
kfl00182_0130	9.655498	10.415753	12.907076	14.635837
kfl00182_0140	2.194462	3.173662	1.91415	2.176993
kfl00182_0150	0	0.493338	0	0
kfl00182_0160	0	0	0	0
kfl00182_0170	10.974818	9.217457	4.994298	8.865628
kfl00182_0180	34.659908	32.564804	31.923899	43.89341
kfl00182_0190	0	0	0	0
kfl00182_0200	0	0	0	0
kfl00182_0210	0	0	0	0
kfl00182_0220	3.614244	2.221066	2.753827	2.410751
kfl00182_0240	101.550041	108.642822	149.985245	138.754486
kfl00182_0250	1.232606	1.797196	1.943371	2.941995
kfl00182_0260	52.514111	51.697758	34.029873	27.757395
kfl00183_0010	68.84967	62.235565	20.716167	17.232821
kfl00183_0020	14.540989	20.849194	28.38233	33.996338
kfl00183_0030	12.505555	7.173513	6.007858	5.624575
kfl00183_0040	12.566266	9.325844	4.74358	3.610723
kfl00183_0050	35.33659	32.065849	53.193523	53.855362
kfl00183_0060	7.755713	6.116822	9.143574	9.58618
kfl00183_0070	10.588687	5.71005	0.898347	0.55667
kfl00183_0080	16.937611	19.790956	2.780828	3.537918
kfl00183_0090	44.522327	52.965263	23.211493	34.768837
kfl00183_0100	23.271303	18.835289	9.598965	14.420741
kfl00183_0110	2.058855	1.811816	0.561791	1.073644
kfl00183_0120	41.14613	42.889668	41.10326	55.173428
kfl00183_0130	9.494016	9.328763	9.769786	11.972386
kfl00183_0140	0	0	0	0
kfl00183_0150	5.892985	4.897443	2.37257	2.839867
kfl00183_0160	0	0	0	0
kfl00183_0170	919.329956	817.869751	626.451111	652.427063
kfl00183_0180	6304.262207	5947.195312	2818.767822	2934.15625
kfl00183_0190	4.707514	4.729436	4.473627	4.118033
kfl00183_0200	8.81509	5.356317	7.004431	1.546666
kfl00183_0210	0	0	0	0
kfl00183_0220	0	0	0	0
kfl00183_0225	0	0	0	0
kfl00183_0230	3.716056	0	0	0
kfl00183_0235	0	0	0	0
kfl00183_0240	92.51532	75.607605	124.147308	130.336349
kfl00183_0250	63.641891	68.754921	74.097687	66.417267
kfl00183_0260	5.187757	4.490799	1.884619	0.735375
kfl00183_0270	5.296998	3.27861	2.405458	0.970491
kfl00183_g1	0	0	0	0
kfl00183_g14	27.567879	0	0	0
kfl00183_g18	0	0	0	0
kfl00183_g3	0	0	0	0
kfl00184_0010	7.095179	6.969061	0	0
kfl00184_0020	0	0	0	0
kfl00184_0030	43.069641	30.90477	33.719616	27.498915
kfl00184_0040	14.051228	11.795392	16.158289	16.253935
kfl00184_0050	26.202139	33.321945	18.337143	24.316177
kfl00184_0060	1.664456	0.726359	0.982733	0.616166
kfl00184_0070	17.209951	21.716734	25.196711	23.324034
kfl00184_0080	16.13868	11.86458	18.171045	14.82309
kfl00184_0090	16.3134	15.704374	20.696697	24.626276
kfl00184_0100	6.898993	7.081802	4.485363	2.926924
kfl00184_0110	17.503595	15.867631	3.037413	3.918062
kfl00184_0120	101.603867	100.570129	143.548843	129.527252
kfl00184_0130	4.501547	6.249951	8.833657	7.949339
kfl00184_0140	0	0	0	0
kfl00184_0150	0	0	0	0
kfl00184_0160	0	0	0	0
kfl00184_0170	33.607967	25.884012	22.684357	23.176394
kfl00184_0180	15.997933	13.212205	13.645258	14.546208
kfl00184_0190	6.906118	5.943115	15.183072	16.424187
kfl00184_0200	40.638378	55.229733	30.255863	27.381012
kfl00184_0210	0	0	0	0
kfl00184_0220	9.425624	9.667649	6.983411	7.725124
kfl00184_0230	2.650342	0.926036	3.714491	2.118203
kfl00184_0240	104.567101	89.739563	164.071762	154.731796
kfl00184_g19	0.014694	0.197921	0.752315	0.074599
kfl00184_g5	0	0	0	0
kfl00185_0010	12.932675	14.367794	24.45727	24.120378
kfl00185_0020	0	0	0	0
kfl00185_0030	10.027809	8.319321	5.838104	5.013421
kfl00185_0040	4.314852	6.966109	4.745934	3.929263
kfl00185_0050	0	0	0	0
kfl00185_0060	6.082184	5.709219	1.288074	1.092132
kfl00185_0070	11.298985	10.800056	7.672901	6.179652
kfl00185_0080	47.880562	39.366749	21.946014	20.502472
kfl00185_0090	11.659791	7.923854	6.915386	6.835187
kfl00185_0100	16.651871	16.148357	26.916872	30.021406
kfl00185_0110	34.618214	27.107248	26.756582	34.730656
kfl00185_0120	73.150238	70.784096	29.320221	29.996584
kfl00185_0130	0	0.546383	0	0
kfl00185_0140	47.807468	40.111164	54.815788	46.676704
kfl00185_0150	131.80835	144.041397	269.117371	259.660217
kfl00185_0160	11.436352	9.978191	5.438064	10.043075
kfl00185_0170	0	0	0	0
kfl00185_0180	6.612117	7.850699	3.624277	1.368898
kfl00185_0190	29.87409	30.83021	14.964751	8.37489
kfl00185_0200	2.833118	4.155035	1.324347	0
kfl00185_0210	0	0	0	0
kfl00185_0215	0	0	0	0
kfl00185_0220	0	0	0	0
kfl00185_0230	0	0	0	0
kfl00185_0240	18.255421	20.455017	3.832238	3.41711
kfl00185_0250	1.375103	2.538603	0.289432	0.1732
kfl00185_0260	9.343903	6.50945	7.982587	8.156524
kfl00185_0270	1.127	0.869635	0.264931	0.236405
kfl00186_0010	74.363861	63.13242	97.007179	99.389206
kfl00186_0020	16.702955	18.792768	40.198631	41.572716
kfl00186_0030	19.736004	14.701289	9.152823	10.608813
kfl00186_0040	7.240432	5.700525	3.86903	3.561466
kfl00186_0050	34.115814	26.003317	63.931408	72.474251
kfl00186_0060	5.278019	5.71876	4.41345	5.580512
kfl00186_0070	7.935412	10.321127	9.452546	6.434457
kfl00186_0080	0	0	0	0
kfl00186_0090	3.402113	3.763417	7.779186	8.790242
kfl00186_0100	21.56151	25.482264	47.840115	53.480507
kfl00186_0110	0	0	0	0
kfl00186_0120	4.024027	2.940779	3.839361	3.710148
kfl00186_0130	5.613153	6.578624	0	2.391924
kfl00186_0140	36.963413	31.930195	32.795113	29.067856
kfl00186_0150	10.385547	10.095623	16.0704	10.828232
kfl00186_0160	49.514755	45.103958	81.754829	85.902969
kfl00186_0170	37.406605	33.874294	62.100574	61.397488
kfl00186_0180	21.816635	26.257307	18.361887	19.892735
kfl00186_0190	88.639496	83.665375	91.867546	102.855827
kfl00186_0200	5.34341	4.923366	2.100319	2.221223
kfl00186_0210	2.391914	4.663833	0.279447	0.285064
kfl00186_0220	12.683647	14.852514	5.894608	6.097815
kfl00186_0230	0	0	0	0
kfl00186_0240	0	0	0	0
kfl00186_0250	0	0	0	0
kfl00186_g22	0	0	0	0
kfl00187_0010	0	0	0	0
kfl00187_0020	0	0	0	0
kfl00187_0030	95.239746	62.344158	40.781998	34.430523
kfl00187_0040	77.797447	61.799202	43.856804	38.772465
kfl00187_0050	104.55954	111.890724	95.052872	91.923485
kfl00187_0060	5.515178	6.742862	4.80358	5.467171
kfl00187_0070	0	0	0	0
kfl00187_0080	0	0	0	0
kfl00187_0090	0	0	0	0
kfl00187_0100	4.629931	7.406586	4.170516	4.345078
kfl00187_0105	19.052799	13.546758	10.825705	10.265862
kfl00187_0110	26.937551	23.362558	18.406702	18.204899
kfl00187_0120	120.244591	88.685623	68.702698	67.125488
kfl00187_0130	41.465965	45.046448	34.063454	37.518585
kfl00187_0140	30.305719	30.399893	22.077854	19.424194
kfl00187_0150	34.223595	24.471327	16.744627	18.530985
kfl00187_0160	67.745964	65.977119	28.637428	31.129013
kfl00187_0170	44.02314	42.109367	29.424812	26.312988
kfl00187_0180	23.94474	24.161041	19.041336	21.305771
kfl00187_0200	5.228734	7.236547	2.363671	0
kfl00187_0210	4.818535	2.557004	4.422959	4.622493
kfl00187_0220	87.953278	94.122963	63.399227	69.977455
kfl00187_0230	1.526289	0	2.887313	2.445627
kfl00187_0240	29.470699	23.468363	20.541374	24.460186
kfl00187_0250	44.86433	37.153034	54.269085	56.162601
kfl00187_0260	0	0	0	0
kfl00187_0270	0	0	0	0
kfl00187_0280	0	0	0	0
kfl00187_g22	0	0	0	0
kfl00187_g23	0	0	0	0
kfl00187_g8	0	0	0	0
kfl00188_0010	4.49122	6.649399	2.663238	3.032086
kfl00188_0020	0	0	0	0
kfl00188_0030	0	0	0	0
kfl00188_0040	32.101784	40.754745	16.990932	20.693893
kfl00188_0050	7.311596	7.549131	3.466439	0
kfl00188_0060	24.452358	25.15621	11.488154	13.269153
kfl00188_0070	36.530899	32.920536	18.123188	19.472561
kfl00188_0080	8.13269	6.286768	4.276146	5.829399
kfl00188_0090	126.550125	118.260063	143.165634	152.612762
kfl00188_0100	3.025044	6.757679	7.989351	8.171234
kfl00188_0110	697.233337	646.246643	530.716248	542.337585
kfl00188_0120	42.003651	34.897572	22.896399	29.166513
kfl00188_0130	29.184555	27.48033	21.933372	16.664375
kfl00188_0140	0	0	0	0
kfl00188_0150	0	0	0	0
kfl00188_0160	0	0	0	0
kfl00188_0170	0	0	0	0
kfl00188_0180	0	0	0	0
kfl00188_0185	0	0	0	0
kfl00188_0190	0	0	0	0
kfl00188_0200	0	0	0	0
kfl00188_0210	33.386265	25.919678	6.530871	7.015023
kfl00188_0220	16.915743	15.29269	7.804548	10.309175
kfl00188_0230	0	0	0	0
kfl00188_0235	0	0	0	0
kfl00188_0240	0	0	13.728609	16.487951
kfl00188_0250	7.019288	4.642375	5.159622	4.107449
kfl00188_0260	15.05085	21.919193	17.202969	20.957996
kfl00188_0270	35.864651	33.947056	36.866512	37.987659
kfl00188_0280	8.035326	10.822513	17.549807	18.218229
kfl00188_g22	0	0	0	0
kfl00188_g25	0	0	0	0
kfl00189_0010	0	0	0	0
kfl00189_0020	15.064814	14.890685	3.830568	4.343534
kfl00189_0030	8.916677	9.526917	16.254303	17.855158
kfl00189_0040	61.728851	54.424774	71.881844	68.171333
kfl00189_0050	0	0	0	0
kfl00189_0060	14.326388	15.018117	10.913034	13.454759
kfl00189_0070	50.937542	54.744335	7.1545	11.114949
kfl00189_0080	2.532001	2.684834	0	0
kfl00189_0090	2.551839	1.912022	0	0
kfl00189_0100	0	0	0	0
kfl00189_0110	0	0	0	0
kfl00189_0120	2.683363	2.862904	2.319896	2.592793
kfl00189_0130	14.797638	10.699203	10.885118	9.744136
kfl00189_0140	42.206306	39.235043	90.798492	87.472115
kfl00189_0150	0	0	0	0
kfl00189_0160	0	0	0	0
kfl00189_0170	1.107538	1.593095	0.425114	0.340405
kfl00189_0180	0	0	0	0
kfl00189_0190	0	0	0	0
kfl00189_0200	7.382054	10.512906	12.169338	13.768954
kfl00189_0210	0	0	0	0
kfl00190_0010	54.862064	38.684959	73.742699	77.066704
kfl00190_0020	0	0	0	0
kfl00190_0030	0	0	0	0
kfl00190_0040	20.45668	16.767788	19.350384	24.750751
kfl00190_0050	6.695793	5.70211	8.712905	10.609641
kfl00190_0060	5.110111	5.200945	4.525718	5.987764
kfl00190_0070	163.765884	151.6017	260.155853	272.457825
kfl00190_0080	0	0	0	0
kfl00190_0090	0	0	0	0
kfl00190_0100	8.303134	8.167787	2.62883	3.210183
kfl00190_0110	6.303501	6.477349	7.867434	8.339083
kfl00190_0120	8.173192	8.098211	7.621389	8.418405
kfl00190_0130	54.767826	42.416451	24.071419	34.104607
kfl00190_0140	18.49979	22.443346	22.563259	22.70396
kfl00190_0150	2.229493	2.031082	0	0
kfl00190_0160	3.20841	3.025954	0	0.286166
kfl00190_0170	15.882219	11.887171	8.21954	7.482012
kfl00190_0180	120.244164	115.312576	250.750519	262.947784
kfl00190_0190	7.30576	4.76844	1.774663	2.102654
kfl00190_0200	17.842035	20.383022	29.267912	31.831905
kfl00190_0210	0	0	0	0
kfl00190_0220	15.759012	19.727789	8.757297	8.483985
kfl00190_0230	0	0	0	0
kfl00190_0240	102.301292	82.737877	95.725235	84.167229
kfl00190_g1	10.527976	16.458582	19.666737	15.164357
kfl00191_0010	8.572849	7.131536	7.226306	6.046217
kfl00191_0020	17.152906	13.68751	43.822472	54.556549
kfl00191_0030	68.073364	57.865673	69.103783	64.889275
kfl00191_0040	67.132141	68.409447	58.880695	54.109684
kfl00191_0050	22.972637	23.860203	11.001907	6.159196
kfl00191_0060	0	0	0	0
kfl00191_0070	93.060028	102.642288	84.18045	88.624702
kfl00191_0080	32.104252	28.458168	60.644409	64.433395
kfl00191_0090	3.066776	3.783072	2.909068	1.271231
kfl00191_0100	21.300453	29.169788	25.747349	24.132641
kfl00191_0110	0	0	0	0
kfl00191_0120	0	0	0.560516	0
kfl00191_0130	12.992006	13.614988	11.382342	15.344841
kfl00191_0140	3.85191	6.085902	4.533183	7.46741
kfl00191_0150	32.295986	26.025452	19.256132	22.467833
kfl00191_0160	59.679272	51.365448	47.80484	49.791245
kfl00191_0170	0	0	0	0
kfl00191_0180	0	0	0	0
kfl00192_0010	10.773687	9.24173	39.536896	37.313805
kfl00192_0020	12.427052	12.62431	23.499302	27.83696
kfl00192_0030	4.938071	3.602294	9.725779	9.846359
kfl00192_0040	16.285446	15.449067	34.799671	38.324032
kfl00192_0050	42.975212	44.992645	101.223442	95.52784
kfl00192_0060	8.724418	12.816765	9.332723	13.899221
kfl00192_0070	57.686127	68.978279	80.037865	71.793137
kfl00192_0080	387.606781	373.35434	390.104187	411.596039
kfl00192_0090	34.553028	42.88369	45.213009	37.831177
kfl00192_0100	14.823513	14.301431	17.588438	21.995869
kfl00192_0110	0	0	0	0
kfl00192_0120	0	0	0	0
kfl00192_0125	0	0	0	0
kfl00192_0130	0	0	0	0
kfl00192_0140	3.804809	3.641683	4.453872	4.617949
kfl00192_0150	708.17981	615.388245	320.388123	287.937042
kfl00192_0160	3.786379	4.371288	2.242924	2.24545
kfl00192_0180	8.06813	8.516019	4.265268	4.074104
kfl00192_0190	0	0	0	0
kfl00192_0200	2.610689	2.22591	0	0.225173
kfl00192_0210	1.420147	0.553627	0	0.322445
kfl00192_0220	0	0	0	0
kfl00193_0010	0	0	0	0
kfl00193_0020	3.484457	2.242567	1.054314	0.8878
kfl00193_0030	0	0	0	0
kfl00193_0035	1.840073	1.238766	1.58266	2.648382
kfl00193_0040	234.485519	207.470413	250.057983	266.490143
kfl00193_0050	0	0	0	0
kfl00193_0060	78.004349	73.737923	102.355301	94.907387
kfl00193_0070	24.716312	30.471581	30.402775	34.838631
kfl00193_0080	7.883859	7.072242	8.024161	7.66973
kfl00193_0090	31.291307	32.184391	14.85647	15.881415
kfl00193_0100	12.325096	9.737803	4.158407	7.839676
kfl00193_0110	12.331828	11.852838	29.387104	30.635485
kfl00193_0120	5.166037	3.92317	7.387814	7.503865
kfl00193_0130	66.583603	64.776085	40.763187	37.810665
kfl00193_0140	39.841637	44.642014	59.841347	74.525047
kfl00193_0150	247.587357	225.947113	65.07534	64.371307
kfl00193_0160	188.501129	180.421432	143.916199	143.995209
kfl00193_0170	183.878906	181.233795	221.163239	221.222839
kfl00193_0180	181.312286	164.55658	238.591324	217.228546
kfl00193_0190	0	0	0	0
kfl00193_0200	0	0	0	0
kfl00193_0205	0	0	0	0
kfl00193_g15	0	0	0	0
kfl00194_0010	0	0	0	0
kfl00194_0020	39.395164	33.823498	52.650936	57.476036
kfl00194_0030	16.051538	15.046787	5.850553	4.756546
kfl00194_0040	16.982517	24.564758	20.405182	16.690306
kfl00194_0050	12.567185	16.509449	11.108241	8.364642
kfl00194_0060	47.489319	51.55175	25.581274	28.356028
kfl00194_0070	13.803514	15.519779	17.8451	14.714371
kfl00194_0080	20.830099	24.519497	5.24914	9.279304
kfl00194_0090	40.965969	34.563141	31.575304	36.48111
kfl00194_0100	10.376754	6.523529	6.562704	7.88899
kfl00194_0110	605.770325	546.784119	400.236664	433.978851
kfl00194_0120	7.100218	3.120441	8.51742	12.496696
kfl00194_0130	27.752886	21.911215	19.397236	27.663401
kfl00194_0140	8.62746	10.77	4.336956	4.32451
kfl00194_0150	4.454221	3.724087	4.220073	5.080028
kfl00194_0160	117.919411	107.992325	171.207352	168.373291
kfl00194_0170	0	0	0	0
kfl00194_0180	8.786895	6.476398	9.739996	5.886935
kfl00194_0190	5.40678	3.439043	5.372598	8.324803
kfl00194_0200	0	0	0	0
kfl00194_0210	4.884593	6.905286	1.774487	1.426592
kfl00194_0220	0	0	0	0
kfl00194_0230	52.510418	60.043518	45.284691	61.567074
kfl00194_0240	3.540514	3.277755	5.610246	5.459868
kfl00195_0010	61.037457	50.103676	27.423849	27.973736
kfl00195_0020	186.09227	169.954254	113.879288	104.019005
kfl00195_0030	0	0	0	0
kfl00195_0040	10.774325	6.455322	27.27289	30.621944
kfl00195_0050	0	0	0	0
kfl00195_0060	0	0	0	0
kfl00195_0070	11.829544	8.232288	2.911138	0.808052
kfl00195_0080	2.869899	4.914256	0	0
kfl00195_0090	0	0	0	0
kfl00195_0100	5.277366	4.896876	3.707816	3.542366
kfl00195_0110	0	0	0	0
kfl00195_0120	13.147688	10.801561	4.771494	5.314114
kfl00195_0130	0	0	0	0
kfl00195_0140	15.381479	18.833691	13.563375	19.675701
kfl00195_0150	64.259384	62.589134	58.903294	68.084007
kfl00195_0160	2.816878	3.013972	4.693285	2.468125
kfl00195_g12	0	0	0	0
kfl00195_g4	0	0	0	0
kfl00196_0010	0.291987	0	0.134173	0
kfl00196_0020	12.360446	7.299418	8.515269	11.743677
kfl00196_0030	4.838392	4.32935	3.494897	4.030321
kfl00196_0040	0	0	0	0
kfl00196_0050	117.516663	111.423088	115.692078	108.276848
kfl00196_0060	62.564415	60.021503	32.490562	31.350832
kfl00196_0070	0	0	0	0
kfl00196_0080	5.515487	6.375498	4.105662	3.266862
kfl00196_0090	0	0	0	0
kfl00196_0100	23.002918	16.780199	5.222847	5.909235
kfl00196_0110	3.423004	5.49327	1.491389	1.52807
kfl00196_0120	10.464587	12.839041	1.560204	1.891985
kfl00196_0130	0	0	0	0
kfl00196_0140	21.511505	21.599506	6.170357	3.762837
kfl00196_0150	66.611519	56.767029	84.411728	86.788345
kfl00196_g12	0	0	0	0
kfl00197_0010	0	0	0	0
kfl00197_0020	2.962538	4.065257	2.355548	3.668452
kfl00197_0030	0	0	0	2.252867
kfl00197_0040	0	0	0	0
kfl00197_0045	1.329228	1.262915	0.78391	0.496693
kfl00197_0050	0	0	0	0
kfl00197_0060	0	0	0	0
kfl00197_0070	145.635025	125.219925	1160.044922	1112.814819
kfl00197_0080	5.124962	3.748958	2.678726	2.688219
kfl00197_0090	6.956208	4.69583	4.277933	2.918436
kfl00197_0100	0	0	0	0
kfl00197_0110	0	0	0	0
kfl00197_0120	0	0	0	0
kfl00197_0130	0	0	0	0
kfl00197_0140	0	0	0	0
kfl00197_0145	0	0	0	0
kfl00197_0150	0	0	0	0
kfl00197_0160	15.537853	17.356928	22.825058	20.274746
kfl00197_0180	19.356194	16.824156	24.91193	25.540051
kfl00197_g18	0	0	0	0
kfl00197_g2	0	0	0	0
kfl00197_g24	12.713889	16.562208	14.029965	11.52274
kfl00197_g7	0	0	0	0
kfl00197_g8	0	0	0	0
kfl00197_g9	0	0	0	0
kfl00198_0010	0	0	0	0
kfl00198_0020	0	0	0	0
kfl00198_0030	0	0	0	0
kfl00198_0040	22.332846	14.563636	4.875462	6.675711
kfl00198_0050	16.184025	14.776052	13.972938	16.929279
kfl00198_0060	10.696617	11.884301	17.286076	17.688169
kfl00198_0070	12.202626	10.373768	9.250963	11.057898
kfl00198_0080	30.116886	26.858263	26.213505	30.054911
kfl00198_0090	124.890892	130.588425	75.869926	83.00676
kfl00198_0100	118.011032	101.34639	144.469788	144.127792
kfl00198_0110	6.159608	4.067406	2.422398	2.381066
kfl00198_0120	20.033062	17.215775	14.699582	16.065002
kfl00198_0130	4.144722	5.562124	3.299402	4.26665
kfl00198_0140	75.738808	84.244347	22.5355	17.443918
kfl00198_0150	13.397435	14.577835	4.980151	6.083991
kfl00198_0160	9.680205	11.198874	9.857448	7.805742
kfl00198_0170	7.578635	9.000248	6.494984	7.086651
kfl00198_0180	11.058876	8.299888	0.971494	1.655823
kfl00198_0190	4.744024	4.882298	4.956408	5.553628
kfl00198_0200	6.627749	6.606905	8.436207	8.045542
kfl00198_0220	22.528419	18.75099	13.671149	16.714382
kfl00198_0230	19.569868	19.520853	10.30218	16.145588
kfl00198_0240	30.97924	34.509228	14.032479	15.809636
kfl00198_0250	110.817322	98.484543	95.059631	78.006676
kfl00198_0260	1.86548	1.747395	6.014175	6.586811
kfl00198_0270	35.572491	42.810699	20.038321	23.934507
kfl00198_0280	56.042385	52.827389	59.713329	69.454185
kfl00198_g22	20.434473	16.523939	5.986818	8.864219
kfl00198_g9	0.029531	0.136809	0.0231	0.123636
kfl00199_0010	0	0	0	0
kfl00199_0015	0	0	0	0
kfl00199_0020	0	0	0	0
kfl00199_0030	31.724213	30.036306	16.009089	21.790836
kfl00199_0040	0	0	0	0
kfl00199_0050	0	0	0	0
kfl00199_0055	0	0.524326	0	0
kfl00199_0060	3.682316	2.323305	0	0
kfl00199_0070	3.366697	3.568306	3.413682	2.976964
kfl00199_0080	44.355213	36.979004	15.370774	7.586722
kfl00199_0090	2.410808	2.890958	1.455609	2.5427
kfl00199_0100	12.481066	5.255419	6.313559	6.791518
kfl00199_0110	0	0	0	0
kfl00199_0120	0.48883	0.445463	0	0.90008
kfl00199_0130	2.034261	0.496566	2.522268	4.039196
kfl00199_0140	741.74762	723.204407	589.109436	688.898865
kfl00199_0150	2.237755	0	30.080225	40.885643
kfl00199_0160	14.557419	17.63625	10.127666	9.653258
kfl00199_0170	11.577098	8.805287	103.3675	109.495399
kfl00200_0010	0	0.74155	0	0
kfl00200_0020	5.990961	4.511492	0	0.93626
kfl00200_0030	46.01963	35.43428	14.720773	12.646188
kfl00200_0040	7.484542	9.692725	2.767689	2.777315
kfl00200_0050	61.811905	58.794571	37.539364	39.20076
kfl00200_0060	34.785446	35.623791	12.511161	22.663626
kfl00200_0070	0	0	0	0
kfl00200_0080	44.102467	49.031933	27.245886	25.796682
kfl00200_0090	0	0	0	0
kfl00200_0100	0	0	0	0
kfl00200_0110	20.159575	22.611052	10.335376	11.375063
kfl00200_0120	3.51236	3.271688	1.304886	1.337027
kfl00200_0130	5.583074	4.255622	15.828774	15.580787
kfl00200_0140	4.149345	4.06584	22.465361	24.636044
kfl00200_0150	15.951318	14.878626	16.96031	19.864523
kfl00200_0160	4.816408	5.518176	10.682917	10.864815
kfl00200_0165	0	0	0	0
kfl00200_0170	0	0	0	0
kfl00200_0175	0	0	0	0
kfl00200_0180	0	0	0	0
kfl00201_0010	0	0	0	0
kfl00201_0020	0	0	0	0
kfl00201_0030	5.123138	6.551848	15.387982	18.866047
kfl00201_0040	21.473522	26.995733	32.026981	26.64654
kfl00201_0050	4.930734	4.61238	0	0.67771
kfl00201_0060	120.59877	118.313728	104.941589	108.358437
kfl00201_0070	1.757508	1.852705	1.00272	0.579878
kfl00201_0080	2.685643	4.00832	1.079535	2.33334
kfl00201_0100	0	0	0	0
kfl00201_0110	8.167962	10.450541	6.374382	7.110199
kfl00201_0120	0	0	0	0
kfl00201_0130	0	0	0	0
kfl00201_0135	0	0	0	0
kfl00201_0140	37.78619	34.516804	67.366257	81.941559
kfl00201_0150	282.743195	295.915649	632.642944	667.269226
kfl00201_0160	28.289656	26.1117	15.009891	13.256119
kfl00201_0170	0	1.846501	0	0
kfl00201_0180	1.140639	0.708928	0.567217	0.481298
kfl00201_0190	0	1.01337	0.123608	0
kfl00201_0200	154.919647	178.466537	103.111397	103.206932
kfl00201_0210	43.117043	39.767342	53.465893	51.162891
kfl00201_g21	0	0	0	0
kfl00201_g8	0	0	0	0
kfl00202_0010	0	0	0	0
kfl00202_0020	0.668018	0	0.575577	0
kfl00202_0030	0	0	0	0
kfl00202_0040	2.811172	1.782098	0	0.205425
kfl00202_0050	2.031826	0.991989	0	0
kfl00202_0060	21.085899	20.714779	23.136539	24.901985
kfl00202_0070	18.484228	19.486576	6.277641	6.672391
kfl00202_0080	2.354919	6.754228	0.237513	2.217102
kfl00202_0090	0	0	0.46397	0
kfl00202_0100	0	0	0	0
kfl00202_0120	5.632558	3.947809	3.812562	3.429006
kfl00202_0130	8.781911	9.879584	11.316849	10.061963
kfl00202_g11	0	0	0	0
kfl00203_0010	23.508884	34.21138	27.451883	21.867712
kfl00203_0020	18.704651	16.804379	15.833718	12.537128
kfl00203_0030	336.455994	290.326202	198.098541	193.636353
kfl00203_0040	1.80118	1.457533	0.282912	0.564271
kfl00203_0050	26.2376	28.798216	30.649189	34.993336
kfl00203_0060	31.119743	25.258368	31.091314	32.439159
kfl00203_0070	0	0	0	0
kfl00203_0080	8.717463	7.092662	11.653502	10.563702
kfl00203_0090	31.221659	29.198196	36.039036	42.8885
kfl00203_0100	15.898911	14.019214	23.418594	17.752777
kfl00203_0110	0	0	0	0
kfl00203_0115	0	0	0	0
kfl00203_0120	30.846701	24.814779	36.059494	39.618488
kfl00203_0130	23.740414	21.042023	20.01475	15.467402
kfl00203_0140	0	0	0	0
kfl00203_0150	138.190826	133.743973	77.835434	76.387558
kfl00203_0160	1.781384	2.514485	0	0
kfl00203_0170	29.755373	27.404882	34.697056	24.452572
kfl00203_0180	48.437939	46.18705	83.5783	85.888184
kfl00203_0190	16.690725	15.125525	11.197412	11.305938
kfl00203_0200	36.832497	37.509323	69.031967	53.788715
kfl00203_0210	15.95081	13.907076	16.469585	15.296614
